20
16,2,15
399
1,1,4
2,1,2
3,1,2
4,1,2
5,1,0
6,1,0
7,1,5
8,1,1
9,1,4
10,1,2
11,1,4
12,1,1
13,1,9
14,1,7
15,1,7
16,1,2
17,1,8
18,1,7
19,1,0
20,1,0
1,2,2
2,2,4
3,2,2
4,2,0
5,2,0
6,2,4
7,2,5
8,2,3
9,2,3
10,2,1
11,2,1
12,2,2
13,2,8
14,2,7
15,2,14
17,2,5
18,2,8
19,2,4
20,2,0
1,3,1
2,3,3
3,3,0
4,3,0
5,3,0
6,3,1
7,3,3
8,3,4
9,3,3
10,3,1
11,3,4
12,3,6
13,3,5
14,3,13
15,3,6
16,3,13
17,3,11
18,3,7
19,3,13
20,3,8
1,4,1
2,4,1
3,4,0
4,4,0
5,4,0
6,4,1
7,4,5
8,4,5
9,4,1
10,4,8
11,4,8
12,4,13
13,4,10
14,4,10
15,4,10
16,4,8
17,4,6
18,4,20
19,4,13
20,4,8
1,5,1
2,5,0
3,5,0
4,5,0
5,5,0
6,5,6
7,5,5
8,5,1
9,5,2
10,5,1
11,5,6
12,5,6
13,5,7
14,5,7
15,5,6
16,5,7
17,5,7
18,5,6
19,5,10
20,5,10
1,6,1
2,6,1
3,6,0
4,6,0
5,6,1
6,6,1
7,6,0
8,6,5
9,6,12
10,6,5
11,6,5
12,6,8
13,6,12
14,6,6
15,6,8
16,6,6
17,6,16
18,6,14
19,6,11
20,6,10
1,7,1
2,7,1
3,7,0
4,7,0
5,7,1
6,7,3
7,7,1
8,7,6
9,7,10
10,7,5
11,7,5
12,7,4
13,7,3
14,7,12
15,7,3
16,7,3
17,7,10
18,7,9
19,7,7
20,7,9
1,8,2
2,8,2
3,8,0
4,8,0
5,8,5
6,8,2
7,8,2
8,8,0
9,8,8
10,8,4
11,8,7
12,8,7
13,8,3
14,8,6
15,8,7
16,8,6
17,8,13
18,8,7
19,8,2
20,8,6
1,9,2
2,9,3
3,9,1
4,9,7
5,9,5
6,9,1
7,9,2
8,9,0
9,9,4
10,9,12
11,9,4
12,9,0
13,9,0
14,9,9
15,9,5
16,9,6
17,9,5
18,9,17
19,9,13
20,9,4
1,10,2
2,10,3
3,10,4
4,10,10
5,10,12
6,10,1
7,10,2
8,10,0
9,10,2
10,10,5
11,10,5
12,10,4
13,10,10
14,10,5
15,10,6
16,10,11
17,10,14
18,10,11
19,10,18
20,10,5
1,11,6
2,11,5
3,11,3
4,11,9
5,11,8
6,11,3
7,11,6
8,11,0
9,11,8
10,11,4
11,11,13
12,11,3
13,11,4
14,11,10
15,11,6
16,11,16
17,11,12
18,11,13
19,11,8
20,11,4
1,12,9
2,12,13
3,12,8
4,12,5
5,12,6
6,12,8
7,12,13
8,12,4
9,12,1
10,12,5
11,12,8
12,12,4
13,12,2
14,12,8
15,12,3
16,12,15
17,12,12
18,12,14
19,12,14
20,12,22
1,13,10
2,13,10
3,13,10
4,13,4
5,13,10
6,13,3
7,13,4
8,13,4
9,13,3
10,13,4
11,13,8
12,13,6
13,13,5
14,13,5
15,13,10
16,13,18
17,13,14
18,13,9
19,13,14
20,13,11
1,14,10
2,14,6
3,14,14
4,14,11
5,14,5
6,14,7
7,14,2
8,14,4
9,14,3
10,14,3
11,14,11
12,14,4
13,14,4
14,14,10
15,14,14
16,14,9
17,14,23
18,14,5
19,14,17
20,14,13
1,15,9
2,15,12
3,15,7
4,15,6
5,15,11
6,15,5
7,15,10
8,15,8
9,15,1
10,15,4
11,15,6
12,15,7
13,15,5
14,15,9
15,15,12
16,15,7
17,15,7
18,15,10
19,15,8
20,15,14
1,16,10
2,16,5
3,16,3
4,16,4
5,16,17
6,16,9
7,16,5
8,16,6
9,16,6
10,16,4
11,16,10
12,16,4
13,16,5
14,16,7
15,16,7
16,16,13
17,16,12
18,16,7
19,16,10
20,16,6
1,17,0
2,17,17
3,17,6
4,17,6
5,17,7
6,17,5
7,17,7
8,17,12
9,17,2
10,17,9
11,17,2
12,17,4
13,17,8
14,17,11
15,17,9
16,17,16
17,17,13
18,17,18
19,17,6
20,17,2
1,18,0
2,18,2
3,18,7
4,18,5
5,18,3
6,18,6
7,18,8
8,18,14
9,18,7
10,18,8
11,18,6
12,18,4
13,18,6
14,18,8
15,18,6
16,18,5
17,18,8
18,18,8
19,18,8
20,18,11
1,19,0
2,19,0
3,19,1
4,19,4
5,19,5
6,19,6
7,19,3
8,19,6
9,19,5
10,19,1
11,19,2
12,19,8
13,19,6
14,19,6
15,19,11
16,19,5
17,19,4
18,19,10
19,19,20
20,19,4
1,20,0
2,20,0
3,20,0
4,20,0
5,20,0
6,20,2
7,20,3
8,20,3
9,20,7
10,20,4
11,20,1
12,20,4
13,20,3
14,20,13
15,20,9
16,20,8
17,20,7
18,20,3
19,20,9
20,20,7
