20
14,8,9
399
1,1,0
2,1,2
3,1,3
4,1,7
5,1,9
6,1,4
7,1,15
8,1,12
9,1,6
10,1,7
11,1,7
12,1,15
13,1,8
14,1,0
15,1,0
16,1,0
17,1,0
18,1,0
19,1,0
20,1,0
1,2,0
2,2,3
3,2,9
4,2,10
5,2,15
6,2,7
7,2,4
8,2,10
9,2,2
10,2,6
11,2,8
12,2,7
13,2,6
14,2,1
15,2,0
16,2,0
17,2,0
18,2,0
19,2,0
20,2,0
1,3,2
2,3,17
3,3,8
4,3,3
5,3,5
6,3,14
7,3,5
8,3,2
9,3,10
10,3,4
11,3,4
12,3,10
13,3,2
14,3,6
15,3,0
16,3,0
17,3,0
18,3,0
19,3,0
20,3,0
1,4,3
2,4,2
3,4,4
4,4,5
5,4,9
6,4,8
7,4,7
8,4,1
9,4,2
10,4,14
11,4,3
12,4,6
13,4,12
14,4,13
15,4,3
16,4,2
17,4,0
18,4,0
19,4,0
20,4,0
1,5,1
2,5,3
3,5,9
4,5,7
5,5,7
6,5,5
7,5,2
8,5,12
9,5,0
10,5,2
11,5,4
12,5,11
13,5,8
14,5,4
15,5,7
16,5,2
17,5,2
18,5,5
19,5,4
20,5,0
1,6,4
2,6,7
3,6,9
4,6,7
5,6,9
6,6,18
7,6,6
8,6,2
9,6,5
10,6,7
11,6,11
12,6,6
13,6,11
14,6,7
15,6,6
16,6,2
17,6,4
18,6,4
19,6,1
20,6,0
1,7,0
2,7,1
3,7,2
4,7,4
5,7,4
6,7,5
7,7,7
8,7,4
9,7,3
10,7,6
11,7,5
12,7,4
13,7,10
14,7,2
15,7,8
16,7,6
17,7,12
18,7,4
19,7,8
20,7,1
1,8,0
2,8,3
3,8,1
4,8,1
5,8,3
6,8,4
7,8,5
8,8,6
9,8,3
10,8,3
11,8,6
12,8,6
13,8,10
15,8,2
16,8,0
17,8,2
18,8,1
19,8,2
20,8,6
1,9,0
2,9,1
3,9,3
4,9,0
5,9,0
6,9,2
7,9,4
8,9,2
9,9,6
10,9,4
11,9,6
12,9,10
13,9,7
14,9,4
15,9,5
16,9,1
17,9,0
18,9,7
19,9,4
20,9,10
1,10,0
2,10,2
3,10,0
4,10,0
5,10,0
6,10,2
7,10,7
8,10,8
9,10,8
10,10,5
11,10,1
12,10,5
13,10,7
14,10,0
15,10,0
16,10,1
17,10,6
18,10,2
19,10,8
20,10,1
1,11,0
2,11,1
3,11,6
4,11,0
5,11,1
6,11,3
7,11,1
8,11,7
9,11,7
10,11,5
11,11,2
12,11,5
13,11,5
14,11,2
15,11,0
16,11,1
17,11,5
18,11,4
19,11,9
20,11,5
1,12,1
2,12,2
3,12,1
4,12,1
5,12,1
6,12,0
7,12,4
8,12,2
9,12,12
10,12,6
11,12,5
12,12,2
13,12,2
14,12,2
15,12,2
16,12,1
17,12,3
18,12,3
19,12,2
20,12,8
1,13,6
2,13,10
3,13,5
4,13,2
5,13,2
6,13,0
7,13,0
8,13,2
9,13,3
10,13,4
11,13,3
12,13,6
13,13,4
14,13,2
15,13,0
16,13,3
17,13,8
18,13,10
19,13,9
20,13,7
1,14,4
2,14,6
3,14,11
4,14,5
5,14,2
6,14,1
7,14,1
8,14,1
9,14,1
10,14,0
11,14,2
12,14,3
13,14,2
14,14,2
15,14,1
16,14,0
17,14,5
18,14,4
19,14,12
20,14,4
1,15,4
2,15,4
3,15,8
4,15,2
5,15,1
6,15,3
7,15,3
8,15,2
9,15,1
10,15,0
11,15,8
12,15,4
13,15,5
14,15,3
15,15,2
16,15,2
17,15,4
18,15,2
19,15,5
20,15,12
1,16,1
2,16,2
3,16,4
4,16,6
5,16,2
6,16,3
7,16,1
8,16,2
9,16,2
10,16,3
11,16,3
12,16,4
13,16,6
14,16,4
15,16,1
16,16,0
17,16,3
18,16,5
19,16,6
20,16,16
1,17,1
2,17,4
3,17,1
4,17,3
5,17,3
6,17,4
7,17,0
8,17,1
9,17,2
10,17,9
11,17,9
12,17,3
13,17,3
14,17,2
15,17,2
16,17,4
17,17,5
18,17,12
19,17,7
20,17,5
1,18,2
2,18,2
3,18,2
4,18,4
5,18,4
6,18,8
7,18,3
8,18,5
9,18,2
10,18,0
11,18,2
12,18,7
13,18,3
14,18,10
15,18,3
16,18,9
17,18,6
18,18,13
19,18,13
20,18,6
1,19,0
2,19,2
3,19,3
4,19,3
5,19,5
6,19,5
7,19,2
8,19,2
9,19,5
10,19,1
11,19,1
12,19,0
13,19,9
14,19,4
15,19,1
16,19,11
17,19,6
18,19,15
19,19,14
20,19,1
1,20,0
2,20,2
3,20,3
4,20,6
5,20,4
6,20,3
7,20,6
8,20,8
9,20,8
10,20,8
11,20,1
12,20,1
13,20,1
14,20,2
15,20,2
16,20,2
17,20,11
18,20,11
19,20,6
20,20,5
