20
14,8,23
100
4,1,27
6,1,16
14,1,10
15,1,0
17,1,43
1,2,37
4,2,8
9,2,29
10,2,14
14,2,24
4,3,14
6,3,3
9,3,25
13,3,16
15,3,7
17,3,0
2,4,4
3,4,32
6,4,37
10,4,18
13,4,3
15,4,15
17,4,19
2,5,59
7,5,21
8,5,18
9,5,7
11,5,0
2,6,4
3,6,11
6,6,9
11,6,12
19,6,17
1,7,5
3,7,27
4,7,6
7,7,11
9,7,16
13,7,16
16,7,2
1,8,20
4,8,17
5,8,11
8,8,5
13,8,19
15,8,12
16,8,13
1,9,10
2,9,0
7,9,14
8,9,17
17,9,27
18,9,20
2,10,14
5,10,6
6,10,10
2,11,23
10,11,10
18,11,9
19,11,27
20,11,48
5,12,23
6,12,11
10,12,21
15,12,11
4,13,19
6,13,24
7,13,12
16,13,0
17,13,39
3,14,22
4,14,12
7,14,16
18,14,20
1,15,14
4,15,12
10,15,0
11,15,11
12,15,10
15,15,20
18,15,3
19,15,17
2,16,0
4,16,12
6,16,0
13,16,16
18,16,6
5,17,12
9,17,17
18,17,23
10,18,18
12,18,2
13,18,37
17,18,21
19,18,0
15,19,8
2,20,27
3,20,5
9,20,8
20,20,33
