15
9,4,5
224
1,1,4
2,1,9
3,1,13
4,1,6
5,1,8
6,1,11
7,1,12
8,1,11
9,1,7
10,1,6
11,1,3
12,1,6
13,1,4
14,1,4
15,1,0
1,2,5
2,2,10
3,2,4
4,2,9
5,2,10
6,2,9
7,2,12
8,2,23
9,2,19
10,2,4
11,2,16
12,2,8
13,2,5
14,2,0
15,2,0
1,3,5
2,3,3
3,3,6
4,3,10
5,3,7
6,3,9
7,3,15
8,3,15
9,3,19
10,3,9
11,3,7
12,3,2
13,3,13
14,3,0
15,3,0
1,4,3
2,4,3
3,4,7
4,4,7
5,4,12
6,4,10
7,4,9
8,4,10
10,4,22
11,4,17
12,4,17
13,4,2
14,4,7
15,4,0
1,5,6
2,5,1
3,5,13
4,5,9
5,5,14
6,5,7
7,5,15
8,5,8
9,5,6
10,5,5
11,5,14
12,5,7
13,5,9
14,5,1
15,5,5
1,6,11
2,6,5
3,6,6
4,6,5
5,6,11
6,6,4
7,6,9
8,6,5
9,6,6
10,6,5
11,6,8
12,6,9
13,6,8
14,6,2
15,6,4
1,7,7
2,7,3
3,7,5
4,7,5
5,7,6
6,7,2
7,7,6
8,7,11
9,7,9
10,7,9
11,7,8
12,7,5
13,7,8
14,7,3
15,7,10
1,8,3
2,8,6
3,8,4
4,8,9
5,8,4
6,8,6
7,8,7
8,8,4
9,8,4
10,8,3
11,8,7
12,8,2
13,8,4
14,8,9
15,8,3
1,9,5
2,9,14
3,9,3
4,9,2
5,9,1
6,9,1
7,9,3
8,9,9
9,9,5
10,9,5
11,9,5
12,9,11
13,9,5
14,9,1
15,9,6
1,10,6
2,10,2
3,10,4
4,10,1
5,10,1
6,10,0
7,10,2
8,10,7
9,10,10
10,10,23
11,10,2
12,10,2
13,10,5
14,10,1
15,10,8
1,11,0
2,11,11
3,11,6
4,11,3
5,11,0
6,11,0
7,11,7
8,11,11
9,11,7
10,11,12
11,11,9
12,11,13
13,11,12
14,11,11
15,11,10
1,12,0
2,12,10
3,12,4
4,12,4
5,12,0
6,12,3
7,12,5
8,12,6
9,12,13
10,12,16
11,12,17
12,12,13
13,12,13
14,12,18
15,12,12
1,13,9
2,13,3
3,13,2
4,13,4
5,13,2
6,13,2
7,13,8
8,13,7
9,13,8
10,13,8
11,13,15
12,13,10
13,13,9
14,13,11
15,13,19
1,14,2
2,14,6
3,14,7
4,14,1
5,14,4
6,14,21
7,14,14
8,14,3
9,14,11
10,14,8
11,14,11
12,14,9
13,14,10
14,14,16
15,14,13
1,15,7
2,15,10
3,15,3
4,15,3
5,15,4
6,15,10
7,15,10
8,15,13
9,15,9
10,15,3
11,15,17
12,15,7
13,15,6
14,15,14
15,15,7
