17
9,4,23
128
1,1,28
2,1,0
3,1,0
4,1,72
9,1,39
10,1,39
12,1,12
2,2,30
4,2,28
12,2,9
3,3,21
6,3,23
7,3,36
8,3,15
13,3,27
14,3,8
15,3,1
17,3,2
1,4,25
6,4,26
8,4,27
12,4,6
14,4,5
15,4,1
16,4,14
2,5,19
4,5,17
6,5,1
7,5,27
8,5,1
11,5,17
12,5,16
13,5,34
16,5,1
17,5,1
1,6,24
4,6,32
5,6,8
6,6,2
7,6,0
8,6,39
13,6,5
15,6,10
16,6,33
17,6,50
4,7,27
5,7,13
7,7,3
10,7,41
13,7,19
14,7,65
17,7,30
1,8,28
2,8,21
3,8,2
5,8,5
8,8,43
9,8,6
11,8,43
12,8,25
14,8,12
17,8,18
2,9,1
3,9,44
4,9,35
7,9,37
10,9,17
11,9,7
13,9,12
14,9,4
1,10,3
2,10,32
5,10,67
6,10,0
8,10,27
13,10,54
14,10,37
15,10,7
17,10,6
3,11,64
5,11,29
6,11,0
7,11,0
8,11,23
15,11,55
3,12,49
5,12,32
7,12,5
8,12,24
10,12,21
12,12,5
13,12,13
14,12,4
15,12,5
17,12,4
1,13,3
2,13,2
3,13,24
6,13,30
8,13,6
11,13,31
17,13,19
4,14,27
6,14,40
9,14,19
11,14,23
12,14,3
14,14,11
2,15,3
3,15,26
4,15,21
6,15,10
12,15,8
14,15,8
1,16,0
2,16,15
14,16,25
15,16,31
16,16,2
17,16,1
3,17,21
4,17,1
6,17,2
9,17,3
10,17,1
11,17,0
13,17,0
14,17,0
