14
14,5,4
90
3,1,16
5,1,7
6,1,14
8,1,15
10,1,18
3,2,1
4,2,5
7,2,12
10,2,24
12,2,20
13,2,10
1,3,3
3,3,14
4,3,3
5,3,8
6,3,25
11,3,17
12,3,15
1,4,2
3,4,10
4,4,8
6,4,6
7,4,16
10,4,15
11,4,21
12,4,7
2,5,11
4,5,6
6,5,18
11,5,10
1,6,6
2,6,15
4,6,3
5,6,3
6,6,4
7,6,6
9,6,0
10,6,17
11,6,23
12,6,14
13,6,8
14,6,0
1,7,8
2,7,13
4,7,15
5,7,3
8,7,27
9,7,18
14,7,5
6,8,7
7,8,15
13,8,26
14,8,0
1,9,11
2,9,6
5,9,3
6,9,10
9,9,8
11,9,6
13,9,2
14,9,0
2,10,3
5,10,3
7,10,2
9,10,0
10,10,2
12,10,14
14,10,3
1,11,10
3,11,2
5,11,2
8,11,2
9,11,4
12,11,3
13,11,2
1,12,19
3,12,2
4,12,2
5,12,17
8,12,7
11,12,2
2,13,14
6,13,6
7,13,1
12,13,2
2,14,0
4,14,0
5,14,8
10,14,5
12,14,0
