11
6,11,3
90
1,1,5
3,1,4
4,1,3
5,1,2
7,1,6
8,1,5
9,1,7
10,1,0
11,1,0
1,2,8
2,2,11
3,2,16
4,2,9
5,2,0
6,2,4
7,2,10
9,2,6
10,2,7
11,2,0
2,3,27
4,3,13
5,3,7
6,3,6
8,3,5
9,3,15
11,3,11
1,4,6
3,4,47
6,4,6
7,4,10
8,4,6
11,4,5
1,5,7
3,5,19
4,5,28
5,5,7
8,5,2
9,5,2
10,5,9
1,6,1
2,6,36
5,6,17
6,6,0
7,6,0
8,6,0
10,6,10
11,6,2
1,7,5
2,7,9
3,7,9
6,7,20
7,7,0
8,7,0
9,7,4
10,7,9
1,8,1
2,8,10
3,8,11
4,8,7
5,8,20
6,8,5
7,8,2
8,8,2
9,8,1
10,8,1
11,8,4
1,9,2
4,9,4
5,9,3
6,9,4
7,9,3
9,9,1
10,9,1
11,9,0
1,10,0
2,10,0
3,10,5
5,10,2
6,10,4
7,10,1
9,10,0
10,10,0
3,11,0
4,11,9
5,11,4
7,11,1
8,11,0
9,11,0
10,11,0
11,11,0
