17
9,4,1
84
2,1,12
3,1,13
4,1,1
9,1,5
2,2,8
8,3,7
13,3,13
15,3,2
1,4,23
8,4,7
16,4,0
4,5,0
6,5,0
7,5,0
8,5,0
11,5,0
13,5,0
16,5,26
17,5,7
1,6,0
5,6,0
7,6,0
8,6,0
13,6,0
15,6,13
4,7,0
5,7,0
7,7,0
10,7,0
13,7,9
14,7,1
3,8,22
5,8,0
8,8,19
9,8,1
11,8,0
12,8,7
14,8,2
2,9,23
4,9,2
7,9,3
10,9,3
11,9,1
14,9,3
1,10,22
2,10,0
5,10,0
6,10,0
8,10,0
13,10,0
14,10,0
5,11,0
6,11,0
7,11,0
8,11,0
7,12,0
8,12,0
10,12,0
12,12,0
14,12,0
15,12,0
17,12,0
2,13,0
3,13,0
8,13,0
11,13,0
4,14,0
11,14,0
12,14,0
14,14,0
2,15,0
4,15,0
6,15,0
12,15,0
14,15,0
1,16,0
14,16,0
15,16,0
16,16,0
3,17,0
4,17,0
6,17,0
9,17,0
13,17,0
