17
5,13,5
287
1,1,2
2,1,2
3,1,2
4,1,2
5,1,2
6,1,2
7,1,2
8,1,2
9,1,3
10,1,3
11,1,2
12,1,2
13,1,3
14,1,2
15,1,2
16,1,2
17,1,4
1,2,2
2,2,5
3,2,1
4,2,2
5,2,2
6,2,2
7,2,2
8,2,2
9,2,2
10,2,10
11,2,7
12,2,4
13,2,2
14,2,4
15,2,3
16,2,2
17,2,3
1,3,2
2,3,2
3,3,2
4,3,3
5,3,3
6,3,4
7,3,11
8,3,16
9,3,14
10,3,12
11,3,12
12,3,16
13,3,12
14,3,10
15,3,7
16,3,4
17,3,7
1,4,3
2,4,4
3,4,2
4,4,2
5,4,2
6,4,7
7,4,12
9,4,6
10,4,11
11,4,5
12,4,5
13,4,13
14,4,6
15,4,2
16,4,2
17,4,4
1,5,1
2,5,4
3,5,3
4,5,3
5,5,2
6,5,7
7,5,18
8,5,19
9,5,8
10,5,10
11,5,8
12,5,6
13,5,7
14,5,4
15,5,2
16,5,3
17,5,4
1,6,3
2,6,4
3,6,3
4,6,2
5,6,2
6,6,2
7,6,4
8,6,16
9,6,10
10,6,2
11,6,5
12,6,3
13,6,3
14,6,4
15,6,4
16,6,3
17,6,7
1,7,3
2,7,4
3,7,4
4,7,6
5,7,3
6,7,6
7,7,8
8,7,20
9,7,8
10,7,2
11,7,5
12,7,3
13,7,3
14,7,3
15,7,2
16,7,2
17,7,7
1,8,3
2,8,4
3,8,4
4,8,4
5,8,5
6,8,2
7,8,7
8,8,15
9,8,5
10,8,2
11,8,6
12,8,6
13,8,6
14,8,7
15,8,5
16,8,3
17,8,6
1,9,3
2,9,4
3,9,5
4,9,3
5,9,3
6,9,7
7,9,5
8,9,16
9,9,2
10,9,3
11,9,5
12,9,2
13,9,4
14,9,3
15,9,6
16,9,2
17,9,4
1,10,3
2,10,4
3,10,6
4,10,3
5,10,4
6,10,11
7,10,9
8,10,12
9,10,2
10,10,4
11,10,4
12,10,4
13,10,3
14,10,6
15,10,6
16,10,2
17,10,4
1,11,3
2,11,5
3,11,4
4,11,4
5,11,3
6,11,2
7,11,6
8,11,10
9,11,9
10,11,2
11,11,4
12,11,5
13,11,3
14,11,4
15,11,4
16,11,3
17,11,4
1,12,4
2,12,10
3,12,5
4,12,13
5,12,5
6,12,5
7,12,9
8,12,8
9,12,4
10,12,4
11,12,5
12,12,7
13,12,3
14,12,3
15,12,4
16,12,3
17,12,3
1,13,2
2,13,4
3,13,6
4,13,22
6,13,11
7,13,23
8,13,6
9,13,9
10,13,6
11,13,6
12,13,2
13,13,3
14,13,4
15,13,4
16,13,2
17,13,3
1,14,1
2,14,5
3,14,5
4,14,7
5,14,13
6,14,12
7,14,1
8,14,5
9,14,2
10,14,9
11,14,3
12,14,3
13,14,4
14,14,3
15,14,5
16,14,2
17,14,3
1,15,3
2,15,2
3,15,4
4,15,10
5,15,9
6,15,17
7,15,4
8,15,4
9,15,5
10,15,3
11,15,3
12,15,3
13,15,2
14,15,2
15,15,3
16,15,2
17,15,4
1,16,5
2,16,2
3,16,10
4,16,15
5,16,9
6,16,5
7,16,3
8,16,12
9,16,2
10,16,4
11,16,3
12,16,8
13,16,5
14,16,3
15,16,3
16,16,5
17,16,4
1,17,3
2,17,3
3,17,6
4,17,8
5,17,9
6,17,5
7,17,5
8,17,5
9,17,4
10,17,4
11,17,7
12,17,7
13,17,7
14,17,7
15,17,5
16,17,3
17,17,2
