20
11,16,6
234
2,1,2
3,1,43
4,1,7
5,1,2
7,1,12
8,1,2
9,1,5
10,1,3
13,1,4
15,1,2
16,1,1
17,1,1
18,1,15
1,2,2
2,2,23
3,2,2
6,2,5
7,2,3
8,2,2
9,2,1
10,2,3
11,2,12
12,2,8
15,2,1
16,2,0
17,2,5
18,2,5
19,2,7
1,3,10
3,3,4
4,3,0
5,3,0
6,3,4
8,3,4
10,3,8
12,3,12
14,3,2
15,3,1
16,3,4
19,3,3
4,4,4
5,4,1
6,4,7
8,4,4
9,4,6
10,4,20
13,4,4
15,4,2
17,4,5
19,4,4
20,4,3
1,5,13
3,5,24
5,5,2
6,5,9
7,5,1
8,5,6
10,5,10
11,5,43
13,5,6
14,5,4
15,5,4
16,5,9
17,5,0
18,5,0
19,5,0
1,6,5
2,6,13
4,6,4
5,6,14
6,6,4
7,6,39
9,6,8
12,6,20
14,6,10
15,6,13
17,6,3
2,7,21
4,7,13
8,7,42
12,7,8
13,7,10
15,7,9
17,7,5
18,7,22
19,7,8
20,7,4
2,8,12
7,8,10
9,8,11
11,8,14
12,8,5
13,8,3
14,8,19
16,8,9
17,8,7
20,8,2
3,9,13
4,9,16
5,9,2
6,9,14
10,9,7
14,9,11
16,9,7
18,9,3
19,9,7
2,10,5
3,10,0
4,10,15
5,10,46
7,10,19
9,10,34
10,10,0
11,10,1
13,10,4
16,10,24
17,10,4
20,10,1
1,11,30
2,11,30
3,11,31
5,11,36
9,11,35
10,11,0
11,11,1
12,11,2
13,11,21
15,11,17
17,11,15
18,11,14
19,11,5
20,11,1
7,12,36
8,12,23
9,12,12
10,12,14
11,12,19
12,12,0
13,12,2
14,12,2
15,12,9
18,12,9
20,12,9
2,13,33
11,13,38
12,13,18
14,13,2
15,13,28
18,13,10
19,13,19
1,14,42
2,14,24
4,14,33
6,14,28
11,14,32
14,14,0
15,14,27
17,14,3
19,14,57
4,15,43
6,15,14
7,15,17
8,15,29
9,15,20
10,15,16
11,15,5
13,15,0
14,15,0
15,15,33
17,15,36
18,15,26
19,15,13
1,16,38
3,16,23
5,16,31
6,16,27
7,16,23
8,16,23
10,16,9
12,16,5
13,16,3
14,16,6
15,16,9
1,17,2
2,17,2
4,17,2
6,17,7
9,17,8
10,17,2
11,17,4
12,17,5
13,17,4
15,17,4
16,17,2
17,17,8
18,17,1
20,17,2
1,18,2
2,18,1
3,18,2
4,18,8
7,18,13
9,18,4
11,18,2
14,18,3
15,18,5
17,18,2
18,18,1
19,18,7
20,18,0
2,19,6
3,19,8
5,19,8
6,19,5
9,19,0
10,19,16
11,19,0
12,19,5
15,19,3
16,19,6
17,19,0
18,19,0
20,19,0
3,20,0
4,20,2
7,20,0
8,20,0
9,20,0
10,20,0
11,20,0
15,20,0
17,20,0
19,20,0
20,20,0
