20
17,20,1
124
1,1,28
5,1,4
6,1,1
8,1,2
17,1,9
19,1,0
13,2,5
18,2,9
5,3,16
10,3,13
14,3,4
16,3,2
19,3,3
1,4,23
6,4,5
15,4,9
17,4,4
19,4,2
20,4,1
3,5,26
12,5,9
13,5,1
17,5,4
2,6,18
8,6,6
12,6,10
13,6,0
14,6,8
17,6,3
19,6,2
6,7,22
10,7,4
13,7,3
17,7,4
4,8,28
8,8,4
10,8,2
12,8,2
15,8,7
1,9,17
12,9,11
15,9,3
18,9,3
5,10,20
7,10,2
14,10,7
18,10,12
20,10,2
4,11,23
5,11,1
9,11,4
11,11,2
13,11,2
14,11,7
1,12,22
2,12,5
11,12,9
14,12,3
16,12,2
17,12,1
20,12,3
3,13,24
5,13,2
6,13,1
7,13,1
8,13,1
11,13,13
16,13,9
19,13,3
3,14,23
6,14,3
14,14,8
15,14,3
18,14,3
20,14,2
1,15,30
10,15,15
15,15,5
16,15,1
20,15,4
2,16,29
6,16,12
10,16,4
14,16,4
15,16,1
19,16,4
1,17,31
4,17,3
7,17,3
8,17,1
12,17,4
14,17,2
15,17,0
16,17,20
20,17,4
1,18,38
2,18,1
3,18,1
5,18,2
7,18,2
8,18,1
9,18,7
12,18,7
13,18,1
15,18,32
17,18,2
19,18,2
3,19,35
4,19,1
5,19,1
11,19,6
12,19,0
13,19,0
14,19,0
15,19,28
1,20,39
8,20,13
10,20,2
11,20,0
12,20,0
14,20,0
15,20,0
16,20,30
20,20,0
